paper,weightedAverage,decision
Paper1150,6.5,Accept
Paper1152,6.769230769230769,Accept
Paper1153,7.2,Accept
Paper1154,7.090909090909091,Accept
Paper1155,4.5,Reject
Paper1157,6.933333333333334,Accept
Paper1159,5.923076923076923,Accept
Paper116,7.647058823529412,Accept
Paper1160,5.0,Reject
Paper1162,7.333333333333333,Accept
Paper1165,6.928571428571429,Accept
Paper1166,6.647058823529412,Accept
Paper1168,6.6,Accept
Paper1169,6.166666666666667,Reject
Paper117,5.454545454545454,Accept
Paper1171,4.571428571428571,Reject
Paper1172,6.285714285714286,Accept
Paper1174,6.25,Accept
Paper1177,3.235294117647059,Reject
Paper1178,4.5,Reject
Paper1179,5.2,Reject
Paper118,4.636363636363637,Reject
Paper1180,5.266666666666667,Reject
Paper1183,6.133333333333334,Accept
Paper1186,6.428571428571429,Accept
Paper1187,4.85,Reject
Paper1188,5.555555555555555,Reject
Paper119,3.0,Reject
Paper1191,5.4375,Reject
Paper1193,6.0,Reject
Paper1194,5.25,Reject
Paper1195,5.0,Reject
Paper1198,6.909090909090909,Accept
Paper12,6.0,Accept
Paper120,5.5,Reject
Paper1200,4.333333333333333,Reject
Paper1210,8.0,Accept
Paper1211,6.5,Reject
Paper1212,6.625,Accept
Paper1213,5.466666666666667,Reject
Paper1215,3.75,Reject
Paper1216,4.363636363636363,Reject
Paper1217,5.071428571428571,Reject
Paper1218,7.384615384615385,Accept
Paper1219,5.222222222222222,Reject
Paper122,4.875,Reject
Paper1220,6.533333333333333,Accept
Paper1221,4.538461538461538,Reject
Paper1223,6.333333333333333,Accept
Paper1224,3.0,Reject
Paper1226,4.230769230769231,Reject
Paper1227,7.5,Accept
Paper1230,6.666666666666667,Accept
Paper1231,5.7,Reject
Paper1232,6.823529411764706,Accept
Paper1234,4.3125,Reject
Paper1235,5.4,Reject
Paper1236,3.4444444444444446,Reject
Paper1237,4.529411764705882,Reject
Paper1238,5.538461538461538,Reject
Paper1239,3.0,Reject
Paper1240,3.0,Reject
Paper1245,6.0,Reject
Paper1246,5.733333333333333,Reject
Paper1247,3.727272727272727,Reject
Paper1248,6.0,Accept
Paper1249,7.090909090909091,Accept
Paper1251,4.0,Reject
Paper1252,5.769230769230769,Accept
Paper1253,5.285714285714286,Reject
Paper1254,4.615384615384615,Reject
Paper1256,6.470588235294118,Accept
Paper1258,6.666666666666667,Accept
Paper1259,7.090909090909091,Accept
Paper1261,7.230769230769231,Accept
Paper1264,6.0,Reject
Paper1267,5.285714285714286,Reject
Paper1270,4.705882352941177,Reject
Paper1272,3.923076923076923,Reject
Paper1274,6.625,Accept
Paper1275,5.0,Reject
Paper1277,7.2,Accept
Paper1279,6.0,Accept
Paper128,6.428571428571429,Accept
Paper1282,5.7272727272727275,Accept
Paper1283,7.166666666666667,Accept
Paper1284,4.222222222222222,Reject
Paper1285,4.333333333333333,Reject
Paper1286,4.111111111111111,Reject
Paper1287,7.428571428571429,Accept
Paper1288,6.8,Accept
Paper1289,4.125,Reject
Paper129,5.666666666666667,Accept
Paper1290,6.0,Accept
Paper1291,5.4,Reject
Paper1293,7.0625,Accept
Paper1294,5.461538461538462,Reject
Paper1297,5.6,Reject
Paper1298,6.153846153846154,Accept
Paper1299,4.833333333333333,Reject
Paper130,3.933333333333333,Reject
Paper1300,4.25,Reject
Paper1301,6.0,Accept
Paper1302,6.0,Accept
Paper1303,4.076923076923077,Reject
Paper1305,6.625,Accept
Paper1308,5.538461538461538,Accept
Paper1309,4.111111111111111,Reject
Paper131,4.75,Reject
Paper1311,5.0,Reject
Paper1312,4.384615384615385,Reject
Paper1314,4.933333333333334,Reject
Paper1315,3.5454545454545454,Reject
Paper1318,3.0,Reject
Paper1319,3.375,Reject
Paper1322,6.0,Reject
Paper1325,7.0625,Accept
Paper1327,4.636363636363637,Reject
Paper1328,3.5,Reject
Paper1329,5.0,Reject
Paper133,6.0,Reject
Paper1330,4.333333333333333,Reject
Paper1331,5.5,Reject
Paper1334,7.142857142857143,Accept
Paper1335,7.411764705882353,Accept
Paper1337,6.666666666666667,Accept
Paper1338,6.2,Reject
Paper1340,3.0,Reject
Paper1341,5.333333333333333,Reject
Paper1342,3.8181818181818183,Reject
Paper1344,6.181818181818182,Reject
Paper1345,5.0,Reject
Paper1346,6.5,Reject
Paper1348,4.666666666666667,Reject
Paper1349,5.076923076923077,Reject
Paper1350,5.588235294117647,Accept
Paper1352,6.25,Accept
Paper1354,5.466666666666667,Reject
Paper1358,4.615384615384615,Reject
Paper1360,6.5,Reject
Paper1361,6.333333333333333,Accept
Paper1362,6.666666666666667,Accept
Paper1363,8.0,Accept
Paper1364,5.388888888888889,Reject
Paper1365,5.333333333333333,Reject
Paper1366,6.769230769230769,Accept
Paper1367,7.2727272727272725,Accept
Paper1368,5.384615384615385,Accept
Paper1369,3.9285714285714284,Reject
Paper1371,3.923076923076923,Reject
Paper1372,5.285714285714286,Reject
Paper1375,6.384615384615385,Accept
Paper1376,6.0,Accept
Paper1377,3.1176470588235294,Reject
Paper1378,4.294117647058823,Reject
Paper1379,6.8,Accept
Paper1380,6.0,Accept
Paper1383,6.0,Accept
Paper1385,6.0,Accept
Paper1387,6.0,Reject
Paper139,4.363636363636363,Reject
Paper1393,5.875,Reject
Paper1394,1.5714285714285714,Reject
Paper1398,5.2727272727272725,Reject
Paper1402,3.5714285714285716,Reject
Paper1403,4.2727272727272725,Reject
Paper1404,5.461538461538462,Reject
Paper1405,7.0,Accept
Paper1409,6.0,Accept
Paper141,5.0,Reject
Paper1411,5.0,Reject
Paper1412,4.214285714285714,Reject
Paper1413,6.3076923076923075,Accept
Paper1414,3.0,Reject
Paper1417,4.458333333333333,Reject
Paper1418,5.5,Reject
Paper1419,5.4375,Reject
Paper1420,6.571428571428571,Accept
Paper1421,7.125,Accept
Paper1422,4.6,Reject
Paper1424,6.666666666666667,Accept
Paper1425,5.533333333333333,Reject
Paper1426,7.428571428571429,Accept
Paper1427,6.5,Accept
Paper1428,6.615384615384615,Accept
Paper143,6.428571428571429,Accept
Paper1430,6.714285714285714,Accept
Paper1432,5.076923076923077,Reject
Paper1433,4.25,Reject
Paper1434,4.6923076923076925,Reject
Paper1437,6.666666666666667,Accept
Paper1440,5.266666666666667,Reject
Paper1441,3.142857142857143,Reject
Paper1442,7.166666666666667,Accept
Paper1444,6.071428571428571,Accept
Paper1445,5.0,Reject
Paper1448,4.333333333333333,Reject
Paper145,5.142857142857143,Reject
Paper1451,4.8,Reject
Paper1452,5.533333333333333,Reject
Paper1453,4.090909090909091,Reject
Paper1454,6.333333333333333,Accept
Paper1455,7.25,Accept
Paper1457,7.647058823529412,Accept
Paper146,3.5,Reject
Paper1460,7.0,Accept
Paper1462,5.181818181818182,Reject
Paper1463,2.5,Reject
Paper1464,6.533333333333333,Accept
Paper1465,4.294117647058823,Reject
Paper1466,6.214285714285714,Accept
Paper1468,3.5,Reject
Paper1470,5.222222222222222,Reject
Paper1471,5.466666666666667,Reject
Paper1472,4.444444444444445,Reject
Paper1473,6.666666666666667,Accept
Paper1475,4.615384615384615,Reject
Paper1477,5.375,Reject
Paper1478,5.266666666666667,Accept
Paper1479,6.5,Reject
Paper1480,6.545454545454546,Accept
Paper1481,5.75,Reject
Paper1484,5.0,Reject
Paper1485,4.533333333333333,Reject
Paper1487,5.076923076923077,Reject
Paper1489,4.571428571428571,Reject
Paper149,4.0,Reject
Paper1493,6.0,Accept
Paper1496,7.538461538461538,Accept
Paper1497,6.666666666666667,Accept
Paper150,4.7,Reject
Paper1501,5.3125,Reject
Paper1502,5.0,Reject
Paper1505,7.333333333333333,Accept
Paper1507,4.666666666666667,Reject
Paper151,2.230769230769231,Reject
Paper1511,5.266666666666667,Reject
Paper1513,5.0,Reject
Paper1514,5.75,Reject
Paper1515,4.3478260869565215,Reject
Paper1516,6.266666666666667,Accept
Paper1517,6.352941176470588,Accept
Paper1518,4.625,Reject
Paper152,5.857142857142857,Accept
Paper1520,6.357142857142857,Accept
Paper1522,5.6923076923076925,Reject
Paper1523,4.384615384615385,Reject
Paper1525,3.5555555555555554,Reject
Paper1529,4.444444444444445,Reject
Paper153,2.0,Reject
Paper1532,7.384615384615385,Accept
Paper1533,3.588235294117647,Reject
Paper1534,4.294117647058823,Reject
Paper1536,3.933333333333333,Reject
Paper1537,2.1666666666666665,Reject
Paper1538,4.538461538461538,Reject
Paper1539,5.466666666666667,Reject
Paper1540,2.8666666666666667,Reject
Paper1541,4.8,Reject
Paper1543,5.615384615384615,Reject
Paper1544,4.529411764705882,Reject
Paper1546,6.166666666666667,Accept
Paper1547,4.538461538461538,Reject
Paper1549,6.461538461538462,Accept
Paper1550,6.6,Accept
Paper1552,4.7368421052631575,Reject
Paper1553,6.571428571428571,Accept
Paper1555,6.7272727272727275,Accept
Paper1556,5.076923076923077,Reject
Paper1558,5.625,Reject
Paper156,8.923076923076923,Accept
Paper1560,3.8181818181818183,Reject
Paper1563,7.6,Accept
Paper1564,4.214285714285714,Reject
Paper1566,7.428571428571429,Accept
Paper1569,3.769230769230769,Reject
Paper1572,4.7,Reject
Paper1573,6.071428571428571,Accept
Paper1577,6.0,Reject
Paper1578,8.0,Accept
Paper1579,4.777777777777778,Reject
Paper158,5.3076923076923075,Reject
Paper1581,7.1,Accept
Paper1582,5.214285714285714,Reject
Paper1584,5.0,Reject
Paper1587,5.5,Reject
Paper1590,3.588235294117647,Reject
Paper1591,5.454545454545454,Reject
Paper1592,2.888888888888889,Reject
Paper1593,5.214285714285714,Reject
Paper1594,5.466666666666667,Reject
Paper1595,4.076923076923077,Reject
Paper1597,5.0,Reject
Paper1598,4.0588235294117645,Reject
Paper1599,7.666666666666667,Accept
Paper160,6.666666666666667,Accept
Paper1601,6.157894736842105,Accept
Paper1602,3.4166666666666665,Reject
Paper1603,7.454545454545454,Accept
Paper1604,4.538461538461538,Accept
Paper1605,2.3333333333333335,Reject
Paper1606,7.142857142857143,Accept
Paper1607,2.5714285714285716,Reject
Paper1608,5.461538461538462,Reject
Paper1609,2.3333333333333335,Reject
Paper161,6.0,Reject
Paper1611,6.181818181818182,Accept
Paper1612,6.214285714285714,Accept
Paper1615,5.0,Reject
Paper1617,6.2,Reject
Paper1618,4.0,Reject
Paper1619,7.0,Accept
Paper1620,2.5294117647058822,Reject
Paper1622,5.4375,Accept
Paper1623,5.466666666666667,Reject
Paper1624,6.7272727272727275,Accept
Paper1625,5.75,Accept
Paper1626,5.933333333333334,Accept
Paper1628,6.7272727272727275,Accept
Paper1629,7.066666666666666,Accept
Paper163,1.8823529411764706,Reject
Paper1632,4.285714285714286,Reject
Paper1633,5.0,Reject
Paper1634,5.5,Reject
Paper1636,4.666666666666667,Reject
Paper1637,5.7,Accept
Paper1638,7.2727272727272725,Accept
Paper1639,5.666666666666667,Accept
Paper164,4.75,Reject
Paper1640,6.8,Accept
Paper1641,3.375,Reject
Paper1642,4.3076923076923075,Reject
Paper1643,2.3333333333333335,Reject
Paper1645,2.2857142857142856,Reject
Paper1647,6.705882352941177,Accept
Paper1649,3.0,Reject
Paper1651,6.3125,Accept
Paper1655,5.0,Reject
Paper1657,6.7272727272727275,Accept
Paper1658,4.0,Reject
Paper166,4.733333333333333,Reject
Paper1663,4.230769230769231,Reject
Paper1664,5.3076923076923075,Reject
Paper1665,4.176470588235294,Reject
Paper1666,6.6,Accept
Paper1670,5.2,Accept
Paper1672,5.0588235294117645,Reject
Paper1673,5.857142857142857,Accept
Paper1675,6.571428571428571,Accept
Paper1677,6.266666666666667,Accept
Paper1678,6.571428571428571,Accept
Paper1679,5.230769230769231,Reject
Paper168,6.705882352941177,Accept
Paper1680,7.142857142857143,Accept
Paper1682,5.428571428571429,Reject
Paper1683,6.153846153846154,Accept
Paper1685,5.538461538461538,Reject
Paper1686,6.7272727272727275,Accept
Paper1689,6.588235294117647,Accept
Paper169,5.571428571428571,Reject
Paper1692,6.3125,Accept
Paper1695,4.538461538461538,Reject
Paper1697,4.133333333333334,Reject
Paper1698,5.9375,Accept
Paper17,4.166666666666667,Reject
Paper1701,4.733333333333333,Reject
Paper1703,5.2,Accept
Paper1704,5.4375,Reject
Paper1706,5.375,Reject
Paper1708,5.75,Reject
Paper1709,6.0,Accept
Paper1710,5.833333333333333,Reject
Paper1712,5.533333333333333,Reject
Paper1713,3.5,Reject
Paper1715,3.0,Reject
Paper1716,6.0,Accept
Paper1720,6.636363636363637,Accept
Paper1722,4.0625,Reject
Paper1723,6.625,Accept
Paper1725,5.4,Reject
Paper1726,5.25,Reject
Paper1727,7.0,Accept
Paper1728,7.333333333333333,Accept
Paper1729,3.0,Reject
Paper1731,4.0588235294117645,Reject
Paper1733,5.1,Reject
Paper1734,4.5,Reject
Paper1736,4.666666666666667,Reject
Paper1738,5.705882352941177,Reject
Paper1739,5.636363636363637,Reject
Paper174,5.0,Accept
Paper1740,7.066666666666666,Accept
Paper1741,4.888888888888889,Reject
Paper1742,5.6,Accept
Paper1743,6.7272727272727275,Accept
Paper1744,5.0,Reject
Paper1745,5.5,Reject
Paper1749,4.285714285714286,Reject
Paper175,4.944444444444445,Reject
Paper1750,4.6875,Reject
Paper1752,6.6,Accept
Paper1754,7.0,Accept
Paper1755,5.636363636363637,Reject
Paper1756,5.4,Reject
Paper1758,3.0,Reject
Paper1759,8.0,Accept
Paper1760,6.5,Accept
Paper1761,5.0,Reject
Paper1762,7.5,Accept
Paper1764,4.636363636363637,Reject
Paper1766,6.5,Accept
Paper1767,6.363636363636363,Reject
Paper1768,6.571428571428571,Accept
Paper177,5.6875,Accept
Paper1772,3.4285714285714284,Reject
Paper1773,5.285714285714286,Reject
Paper1774,8.6,Accept
Paper1778,5.0,Reject
Paper1779,2.6923076923076925,Reject
Paper178,5.0,Reject
Paper1780,4.0,Reject
Paper1782,5.764705882352941,Accept
Paper1783,7.2,Accept
Paper1786,4.5,Reject
Paper1787,6.571428571428571,Accept
Paper1788,3.6923076923076925,Reject
Paper179,3.2666666666666666,Reject
Paper1790,6.266666666666667,Reject
Paper1791,3.857142857142857,Reject
Paper1792,5.777777777777778,Accept
Paper1795,3.5454545454545454,Reject
Paper1796,5.461538461538462,Reject
Paper1797,5.363636363636363,Reject
Paper18,5.6,Reject
Paper1800,1.8888888888888888,Reject
Paper1802,4.615384615384615,Reject
Paper1803,3.727272727272727,Reject
Paper1805,5.416666666666667,Reject
Paper181,5.230769230769231,Accept
Paper1810,5.3,Reject
Paper1811,6.5,Accept
Paper1812,5.25,Reject
Paper1813,4.666666666666667,Reject
Paper1817,7.0,Accept
Paper1818,7.6,Accept
Paper1821,5.529411764705882,Reject
Paper1822,6.166666666666667,Reject
Paper1824,6.444444444444445,Accept
Paper1825,6.833333333333333,Accept
Paper1827,6.0,Reject
Paper1828,6.176470588235294,Accept
Paper1829,4.5,Reject
Paper1833,5.8,Reject
Paper1835,6.666666666666667,Accept
Paper1837,6.5,Accept
Paper1840,4.416666666666667,Reject
Paper1842,8.0,Accept
Paper1844,6.933333333333334,Accept
Paper1845,4.375,Reject
Paper1851,4.454545454545454,Reject
Paper1852,6.214285714285714,Accept
Paper1856,4.2727272727272725,Reject
Paper1857,5.928571428571429,Reject
Paper1858,6.666666666666667,Accept
Paper1859,6.571428571428571,Accept
Paper1861,6.533333333333333,Accept
Paper1862,3.6,Reject
Paper1864,4.666666666666667,Reject
Paper1866,6.071428571428571,Accept
Paper1867,6.0,Accept
Paper1868,6.7,Accept
Paper1869,4.0,Reject
Paper1870,4.466666666666667,Reject
Paper1871,7.384615384615385,Accept
Paper1872,5.076923076923077,Reject
Paper1873,5.461538461538462,Reject
Paper1874,4.636363636363637,Reject
Paper1877,3.642857142857143,Reject
Paper1879,6.357142857142857,Accept
Paper1880,5.0,Reject
Paper1881,4.545454545454546,Reject
Paper1882,3.5,Reject
Paper1883,5.5625,Accept
Paper1884,6.266666666666667,Accept
Paper1885,6.0,Accept
Paper1887,6.666666666666667,Accept
Paper1888,4.555555555555555,Reject
Paper1890,5.0,Reject
Paper1891,6.428571428571429,Accept
Paper1894,6.153846153846154,Accept
Paper1895,5.888888888888889,Reject
Paper1897,5.454545454545454,Accept
Paper1898,6.5,Accept
Paper1899,6.357142857142857,Accept
Paper1902,6.428571428571429,Accept
Paper1903,3.4615384615384617,Reject
Paper1904,4.066666666666666,Reject
Paper1905,6.5,Accept
Paper1906,8.0,Accept
Paper1907,3.0,Reject
Paper1908,3.4705882352941178,Reject
Paper1910,6.8,Accept
Paper1911,6.611111111111111,Accept
Paper1912,6.666666666666667,Accept
Paper1913,3.0,Reject
Paper1915,8.0,Accept
Paper1918,5.222222222222222,Reject
Paper1920,6.615384615384615,Accept
Paper1921,4.4,Reject
Paper1922,3.0,Reject
Paper1923,6.545454545454546,Accept
Paper1924,5.5,Accept
Paper1925,5.0,Reject
Paper1926,4.214285714285714,Reject
Paper1927,8.0,Accept
Paper1928,5.733333333333333,Reject
Paper193,6.0,Accept
Paper1930,4.153846153846154,Reject
Paper1931,7.0,Accept
Paper1932,4.6,Reject
Paper1933,5.526315789473684,Reject
Paper1934,6.0,Accept
Paper1935,3.857142857142857,Reject
Paper1937,5.1,Reject
Paper1938,5.833333333333333,Reject
Paper1939,4.142857142857143,Reject
Paper1940,4.133333333333334,Reject
Paper1942,7.3076923076923075,Accept
Paper1943,5.1,Accept
Paper1944,4.0,Reject
Paper1945,6.0,Accept
Paper1946,6.666666666666667,Accept
Paper1947,5.6,Accept
Paper1950,5.142857142857143,Reject
Paper1951,5.363636363636363,Reject
Paper1953,5.333333333333333,Reject
Paper1954,5.0,Reject
Paper1955,6.352941176470588,Accept
Paper1956,6.3076923076923075,Accept
Paper1957,4.909090909090909,Reject
Paper1958,4.923076923076923,Reject
Paper1960,5.2,Reject
Paper1961,5.076923076923077,Reject
Paper1962,4.454545454545454,Reject
Paper1964,4.533333333333333,Reject
Paper1967,5.538461538461538,Reject
Paper1969,5.636363636363637,Reject
Paper1970,5.5,Reject
Paper1971,6.533333333333333,Accept
Paper1972,3.375,Reject
Paper1973,6.588235294117647,Accept
Paper1975,7.384615384615385,Accept
Paper1976,5.666666666666667,Reject
Paper1977,8.0,Accept
Paper1978,5.5,Reject
Paper198,6.0,Reject
Paper1980,4.363636363636363,Reject
Paper1981,4.333333333333333,Reject
Paper1982,7.428571428571429,Accept
Paper1984,6.461538461538462,Accept
Paper1985,6.25,Accept
Paper1986,5.0,Reject
Paper1987,5.25,Reject
Paper1988,6.4,Accept
Paper1989,5.916666666666667,Reject
Paper1990,4.833333333333333,Reject
Paper1991,5.0,Reject
Paper1992,5.0,Reject
Paper1993,6.0,Accept
Paper1994,6.285714285714286,Accept
Paper1995,6.8,Accept
Paper1996,7.529411764705882,Accept
Paper1997,3.5,Reject
Paper1998,4.777777777777778,Reject
Paper2,5.3125,Reject
Paper200,5.444444444444445,Reject
Paper2001,6.5,Accept
Paper2003,3.4,Reject
Paper2005,5.933333333333334,Accept
Paper2008,6.428571428571429,Accept
Paper2009,6.3076923076923075,Accept
Paper2011,5.923076923076923,Reject
Paper2012,5.842105263157895,Accept
Paper2013,4.875,Reject
Paper2015,6.266666666666667,Accept
Paper2016,5.357142857142857,Reject
Paper2017,3.4444444444444446,Reject
Paper2018,4.5,Reject
Paper2021,5.5,Accept
Paper2022,6.9411764705882355,Accept
Paper2023,5.25,Reject
Paper2024,5.7272727272727275,Reject
Paper2025,3.5,Reject
Paper2026,4.0,Reject
Paper2027,7.181818181818182,Accept
Paper2029,4.882352941176471,Reject
Paper2030,6.7272727272727275,Accept
Paper2031,7.538461538461538,Accept
Paper2033,5.5,Reject
Paper2037,5.611111111111111,Reject
Paper2038,7.428571428571429,Accept
Paper204,6.0,Accept
Paper2040,3.9411764705882355,Reject
Paper2041,5.636363636363637,Reject
Paper2043,8.0,Accept
Paper2044,5.0,Reject
Paper2045,6.466666666666667,Accept
Paper2046,5.882352941176471,Reject
Paper2049,3.0,Reject
Paper2050,5.266666666666667,Reject
Paper2051,5.235294117647059,Accept
Paper2052,6.230769230769231,Accept
Paper2053,6.444444444444445,Accept
Paper2054,2.111111111111111,Reject
Paper2055,7.285714285714286,Accept
Paper2056,4.166666666666667,Reject
Paper2057,6.0,Accept
Paper2058,5.5,Reject
Paper206,3.0,Reject
Paper2060,3.4705882352941178,Reject
Paper2063,4.538461538461538,Reject
Paper2064,5.444444444444445,Reject
Paper2065,6.6875,Accept
Paper2066,3.8,Reject
Paper2067,6.090909090909091,Reject
Paper2068,3.823529411764706,Reject
Paper2069,6.923076923076923,Accept
Paper207,2.8666666666666667,Reject
Paper2070,4.666666666666667,Reject
Paper2072,8.0,Accept
Paper2073,4.333333333333333,Reject
Paper2076,8.0,Accept
Paper2077,4.666666666666667,Reject
Paper2079,5.0,Reject
Paper2080,5.411764705882353,Accept
Paper2082,5.5,Reject
Paper2085,4.384615384615385,Reject
Paper2086,6.357142857142857,Accept
Paper2087,4.75,Reject
Paper2088,6.454545454545454,Accept
Paper2092,7.571428571428571,Accept
Paper2095,7.466666666666667,Accept
Paper2096,4.2,Reject
Paper2097,4.846153846153846,Reject
Paper210,8.533333333333333,Accept
Paper2100,4.8,Reject
Paper2101,5.818181818181818,Accept
Paper2102,6.0,Accept
Paper2103,6.0,Reject
Paper2105,5.7272727272727275,Reject
Paper2106,3.6666666666666665,Reject
Paper2107,6.866666666666666,Accept
Paper2109,5.944444444444445,Reject
Paper211,5.666666666666667,Reject
Paper2110,6.545454545454546,Accept
Paper2113,7.333333333333333,Accept
Paper2115,6.0,Accept
Paper2116,5.75,Accept
Paper2119,6.571428571428571,Reject
Paper212,3.5454545454545454,Reject
Paper2120,5.0,Reject
Paper2121,2.0,Reject
Paper2122,5.25,Reject
Paper2124,6.476190476190476,Accept
Paper2125,5.75,Reject
Paper2128,7.5,Accept
Paper2130,6.888888888888889,Accept
Paper2131,7.4,Accept
Paper2133,5.153846153846154,Reject
Paper2134,3.4,Reject
Paper2136,6.7894736842105265,Accept
Paper2137,4.333333333333333,Reject
Paper214,6.545454545454546,Accept
Paper2140,3.0,Reject
Paper2142,5.7,Reject
Paper2144,6.545454545454546,Accept
Paper2145,5.5,Accept
Paper2146,5.470588235294118,Reject
Paper2147,5.538461538461538,Accept
Paper2148,5.933333333333334,Accept
Paper2149,6.666666666666667,Accept
Paper2150,7.0,Accept
Paper2151,5.636363636363637,Reject
Paper2153,7.333333333333333,Accept
Paper2155,6.0,Reject
Paper2156,5.0,Reject
Paper2159,5.5,Reject
Paper216,6.6,Accept
Paper2160,2.25,Reject
Paper2161,5.0,Reject
Paper2164,6.714285714285714,Accept
Paper2165,7.0,Accept
Paper2167,5.571428571428571,Accept
Paper2168,4.5,Reject
Paper2169,4.7368421052631575,Reject
Paper2171,1.5714285714285714,Reject
Paper2172,5.333333333333333,Reject
Paper2173,4.454545454545454,Reject
Paper2175,7.2727272727272725,Accept
Paper2176,7.0,Accept
Paper2177,6.5,Accept
Paper2179,4.923076923076923,Reject
Paper218,6.133333333333334,Accept
Paper2180,7.066666666666666,Accept
Paper2181,6.0,Reject
Paper2185,5.714285714285714,Reject
Paper2187,6.588235294117647,Accept
Paper2188,1.9411764705882353,Reject
Paper219,8.76923076923077,Accept
Paper2190,4.0,Reject
Paper2191,5.583333333333333,Reject
Paper2193,5.769230769230769,Reject
Paper2194,6.0,Accept
Paper2195,5.777777777777778,Accept
Paper2196,4.416666666666667,Accept
Paper2197,6.2,Accept
Paper2198,3.0,Reject
Paper220,6.533333333333333,Accept
Paper2200,4.769230769230769,Reject
Paper2201,3.4,Reject
Paper2202,5.466666666666667,Accept
Paper2203,5.8125,Accept
Paper2204,4.5,Reject
Paper2205,4.333333333333333,Reject
Paper2208,6.7272727272727275,Accept
Paper2209,5.571428571428571,Accept
Paper2210,3.0,Reject
Paper2211,6.4375,Accept
Paper2212,6.3076923076923075,Accept
Paper2213,5.0,Reject
Paper2214,5.5,Reject
Paper2215,6.375,Accept
Paper2216,6.0,Accept
Paper2218,5.647058823529412,Reject
Paper2220,5.416666666666667,Reject
Paper2222,6.666666666666667,Accept
Paper2223,4.529411764705882,Reject
Paper2225,6.571428571428571,Accept
Paper2226,4.538461538461538,Reject
Paper2227,4.285714285714286,Reject
Paper2228,8.0,Accept
Paper2230,7.538461538461538,Accept
Paper2231,6.444444444444445,Accept
Paper2232,3.0,Reject
Paper2237,3.0,Reject
